0.5857132	-0.43006176	0.19136195	-0.54264444	0.3732327	0.0497008	-0.7188078	-0.42150477	-0.5268947	-0.039956667	-0.3143833	0.7019187	-0.20946549	0.02663114	0.1332064	-1.047142	1.0957603	-0.24615592	0.7523899	-0.48937792	0.45421404	0.35227862	0.18294027	-0.63688296	-0.083995834	-0.03265346	0.8437474	0.4159136	0.2667104	-0.5340849
-0.2738548	-0.6811286	0.44472855	-0.5935005	-0.13222437	0.281686	-1.0291742	-0.41437635	-0.23341882	-0.044429794	-0.1828784	0.9816241	0.2181105	0.1484935	0.15756153	-0.7879569	0.80302227	0.036394995	0.94754547	-0.09449744	0.43758973	-0.24578692	0.23370752	-0.4669397	0.0023659645	0.09184076	1.0765175	0.7404529	0.26582795	-0.15870303
0.2777442	0.43925762	0.60151833	0.27482897	-0.30275354	0.15579043	-0.0076053673	-0.7495343	0.09492455	-0.19676441	0.122359514	0.8195972	0.042398777	0.69299805	-0.43647087	-0.42150965	0.24891746	-0.75666565	0.8710226	0.1615062	-0.45448452	1.0780109	0.053680424	-0.57803935	-0.16531728	0.24032098	0.37020302	0.10246106	-0.35096	-0.8930109
-0.050217703	-0.32408717	-0.053612072	-0.12764661	0.81117773	-0.39035836	-0.1744738	-0.8565461	-0.63947725	0.48033717	-0.004297236	0.9133691	0.38506863	-0.09939043	-0.45219707	0.5020955	1.0569019	-0.61146396	-0.759036	0.33960867	-0.30762467	0.6843551	0.064899534	0.15820506	-0.42623544	0.43022633	0.43863344	-0.108866334	-0.4074202	0.4197063
0.31790525	-0.15905075	0.033738837	-0.2770046	-0.9973069	0.09744817	-0.8118373	0.5864123	-0.21773116	-1.891994	-0.6944343	0.28442782	-0.2543877	-0.13650218	0.8393554	-1.1295751	0.5399355	-0.29385096	0.6124541	0.8696985	-0.3682212	-0.06389791	-0.08302778	0.0030921109	0.14710696	1.0966555	0.24053366	0.46027136	0.79412574	0.5173139
-0.33763084	-0.2796182	0.050583214	0.4371474	-0.31035888	-0.47639817	-0.86977124	-0.18446803	-0.19977316	-0.08247274	0.37747765	0.14269334	-0.31866345	-0.24728003	-0.5056608	-0.66899455	-0.11592028	-0.31824997	0.15206541	-0.47994724	-0.23986958	-0.10425552	0.8187452	-0.95720536	0.22669351	0.24826689	0.20411825	0.40699685	-0.08022379	0.2749384
0.4786658	0.012581181	-0.33362308	-0.3924716	0.7672366	0.4860975	-0.5554029	-0.71798664	-0.5450578	1.3711121	0.21472025	1.2913319	0.19537112	0.7509847	-0.20526089	-0.38310748	1.1700675	-0.14446753	0.08377861	0.11317743	0.15110631	0.79729825	-0.5901895	-1.0362818	-0.22035731	0.6317234	0.60506886	-0.19342543	-1.0630878	0.0075518386
-0.085115224	-0.15783659	-0.15259163	-0.38872707	0.402851	-0.21496579	-0.22974421	-0.4539217	-0.41334668	0.6381103	-0.38992015	0.529571	-0.28066257	-0.1938785	0.55306613	-0.38339636	0.20716015	-0.3799964	0.14378233	0.11660856	-0.08672459	0.055814568	-0.189507	0.09837439	0.036434893	0.63836396	0.16592649	0.091679886	-0.02444318	-0.08094746
-0.58600056	0.7911663	0.5418917	0.63668084	-1.775865	0.44508335	0.17447695	-0.8299565	0.38262394	-1.1984735	0.9274676	-0.74067193	0.088037506	-0.1384072	-0.94295007	-0.7182044	-0.60126615	-1.1677204	0.7914724	0.4300607	-1.0526128	1.2929759	-0.90168756	0.0703401	0.5088738	0.17463817	-0.033510625	-0.32307076	-0.1557055	-1.1301241
0.3974203	0.40929088	-0.022686137	-0.13100946	0.6339921	-0.47138345	-0.098997466	-0.040734492	-0.6022043	-0.12712428	-0.020240687	0.5622166	-0.36784884	-0.082230896	0.11139954	-0.10729031	0.23858571	0.16048095	0.13164783	1.1526507	-0.36223292	0.34481865	-0.34015623	-0.5314571	-0.12802213	0.6240829	-0.20659499	-0.25068727	0.31953523	0.7824043
0.022565462	0.4903481	0.59469295	-0.97482955	-0.11725435	-0.36968192	-0.21146701	-0.43156505	0.21407771	0.30349067	0.44324088	0.57058114	0.01145542	-0.044875786	0.8019539	-0.054955296	0.37933573	-0.4355363	0.5956599	1.2226464	0.38527665	0.65456444	-0.65114313	-0.2707936	-0.66250163	0.8367371	0.4862256	0.09383233	0.06371654	-0.46904227
0.0048427302	0.32270458	-0.26918647	0.14655735	0.012971241	0.8056906	-0.7909875	-0.74722224	0.7781347	0.48728782	-0.933834	0.02165975	0.73658496	-0.34767014	-0.45838994	0.15025388	1.6714861	0.2877071	-1.3076648	0.9546317	0.015814055	0.9231326	-0.16353904	-0.7925985	0.6986953	1.4148258	1.1603205	0.4870804	-0.21868016	-0.2646615
-0.6377768	0.14759243	1.0682813	0.15677728	-0.13813293	-0.62821776	-0.19807117	-0.9436556	-0.15364966	-0.15420546	0.85536385	1.2554969	0.36919573	0.06547192	1.0684143	-0.24814807	0.5814362	-0.7658267	1.8956423	0.99961853	0.04670252	0.26404938	-1.0521722	0.31963098	0.45557874	0.0030913444	0.53647524	0.29844454	0.45167923	-1.5632385
0.2379148	0.8877857	0.64913064	-0.06792856	-0.24178056	-0.15078501	-0.13338263	-0.3872102	0.13415186	0.40023142	0.33530858	-0.24473546	-0.88708246	-0.6786121	0.3232736	-0.4200343	0.61095405	0.5596116	0.8069157	-0.044571444	0.37930503	2.0184305	-0.79294	-0.60266274	0.4327012	0.49263707	0.41750777	-0.5192102	-1.0056924	0.44797078
-0.3681179	-0.0022113603	-0.48713645	0.017377226	-0.045252416	-0.73251075	0.05449559	-0.22326753	-0.67628706	1.0212654	0.19294289	0.7907212	-0.3530108	0.2032686	0.9090057	-0.41059622	0.7036786	-0.5891627	0.45990908	-0.5931312	-0.2673628	0.522164	0.4637183	0.15835051	0.38049793	0.9055726	-0.002055021	-0.077173755	0.28345123	0.6199882
-0.29235932	0.14180651	0.52425694	0.4150278	-0.08850861	-0.3260572	0.33944458	-0.629008	-0.038896672	0.2987371	-0.14746185	0.22813852	-0.60356474	-0.059204083	-0.35534963	-0.24105932	-0.28200847	-0.37160322	0.14016753	0.3172454	-0.20411655	0.83512455	0.2449232	-0.06310576	-0.72609013	0.28046688	0.018149925	-0.30294192	-0.54830736	-0.4295075
-0.7825309	0.7611725	0.8375225	0.23678271	-1.0927575	-0.41017678	-0.8538189	-0.36663815	-0.5318871	-0.15508536	0.90157664	0.07423001	0.07589464	-0.46453753	1.1680883	-0.54810876	-0.27337706	-0.103375986	2.722924	1.3190814	-1.1285621	-0.9391835	-2.540997	0.7022637	0.25158682	-0.3936096	1.1599286	0.38195452	0.47629905	0.27774978
-0.30437955	-0.2985704	2.4326606	-0.8575745	-0.0037836218	-0.48641622	-0.1767946	-1.26736	0.96353847	0.24302879	0.5257328	-0.75143045	1.2908462	-1.0469729	1.0634801	-0.74453056	-0.16032642	-0.4901539	1.3714578	2.2056873	0.6279389	0.20370024	-1.0391568	1.0438241	-1.3999627	1.0168427	1.2502004	0.44240332	0.3606006	-1.511092
0.16334356	0.35446754	0.10531827	-0.45131552	0.06074896	0.07725523	-0.40224528	-0.45474505	-0.44341522	-0.20025823	0.095077656	0.0739621	-0.25628984	-0.1566725	1.6453758	-1.0206592	0.6341996	-0.2731813	1.4704808	0.35704985	-0.09498774	0.45217046	-0.43483627	0.13383943	0.10520418	-0.1616582	0.74848014	0.5949393	0.9507784	0.30895427
-0.76401126	0.4910677	0.8487111	-0.21430938	0.024756517	-0.4704027	-0.37292045	-0.66997874	-0.39089298	0.20949382	0.5874952	0.8699243	0.90763164	0.07642724	1.2762547	-0.10809837	0.812566	-1.0071697	1.7640324	1.3992583	0.5003129	0.6949941	-1.0544372	0.21927716	-0.6201914	0.78131086	1.0331854	0.46997455	0.4644561	-1.9445139
1.2566129	-1.1299635	-0.47742698	-0.60895586	0.935488	-0.5447832	-0.47754526	-0.23434684	-0.36761963	0.17639922	-0.4187725	0.6098853	-0.16504173	0.20746309	-0.27996013	-0.6898336	0.3000004	-0.30298284	-0.55601835	-0.47401723	-0.08184083	-0.022070896	0.749819	-0.4545411	0.2260042	0.20121177	0.727675	0.5071121	0.73175895	0.18043734
0.31040865	0.924417	1.2173547	-0.43465257	-0.045712214	0.08421557	0.9130282	-0.7516523	0.7261545	0.6672419	1.339133	-0.38402852	-2.208623	0.35455146	0.46775216	-1.2419598	-0.56597334	0.6427915	0.41139537	0.87500286	-0.059161603	2.4425328	-0.61841786	-0.44309562	-2.1534598	0.5807292	-1.3978676	-1.5914749	-1.655094	-1.3992941
-0.43763423	0.29348117	1.1841615	-0.6278487	-0.8699635	-0.4642918	-0.13876605	-0.45241287	0.8561683	-0.91405296	1.7547443	1.1886275	0.23267223	0.11377892	0.3436549	-0.98995954	-0.17802246	-1.3456441	1.8906356	1.2381363	-0.4223747	-0.16050433	-1.3126905	-0.45037127	1.0499841	-0.087137334	0.23786563	0.3071071	0.8290723	-1.1008171
0.29206485	-0.24091664	1.2444503	0.069763705	-0.7935416	-1.3266765	0.3585081	-0.5598412	0.1507087	-0.64114434	-0.39093104	0.5932243	0.12397186	0.082863286	0.26967937	-0.4568448	0.16490191	-1.6922468	0.93156093	0.17061979	-0.10454178	0.41087684	0.71111363	-0.69389784	-0.6171489	-0.09754701	0.7096485	0.6207148	1.5254681	-0.39316455
-0.3302135	0.34418702	0.435331	-0.46333608	0.1861014	-0.33519855	-0.16930419	-1.165832	0.3395476	0.52678573	-0.36347663	-0.21776618	-0.7255172	-0.6936217	0.21977133	-0.43421653	1.0394421	0.091111444	1.0712678	0.4702594	0.5685338	1.4691877	-0.5753817	-0.7177245	-0.34688157	0.49869424	0.46418887	-1.222673	-1.0708605	0.4427254
-0.109591395	0.5499004	0.2452996	0.18572028	-0.60474664	-0.8595259	-0.70268947	0.20719908	-0.24985136	0.41129863	0.039238364	-0.382177	-0.598829	-0.22564006	-0.65982735	0.049522508	-1.175392	-0.35662326	-0.2839402	-0.19993366	0.12148101	-0.06907067	0.4380535	0.5183552	0.37437811	0.029606782	0.053613197	-0.34521723	0.31253645	0.10005345
0.48944098	-0.17971532	0.74121994	1.0870563	-0.127344	-1.6242431	0.27359325	0.41605318	-0.8006322	-1.2717234	-0.38641566	0.7152376	-0.63956416	-0.31595865	-0.18664345	-0.5849839	-0.8362381	-1.2287155	0.51646245	-1.2229306	-0.7451057	0.12651391	1.8778609	-1.2089111	-0.25283945	0.5217466	1.1234547	1.3040502	0.9827509	0.29155758
0.8725983	0.9843914	0.57887906	-0.68618655	0.2954298	0.09770694	-1.225419	-0.21803492	-0.47008216	-0.23678386	-1.019548	-1.5632696	-0.5014617	0.55509794	0.31197596	-0.4865949	-1.3703799	0.11727022	-0.037618373	0.49515623	-0.6388595	-0.030068096	-0.88268703	1.0899305	0.41674975	-0.37450764	0.41440335	-0.040716846	-0.52621806	-0.40418288
0.05813613	0.4141067	0.48952356	0.10207279	-0.062261406	0.04501078	-0.48093626	-0.8205137	0.192381	-0.26230127	0.12634556	0.6869062	0.3759365	0.7015461	-0.5915579	-0.07972244	0.621424	-0.25546616	0.4981892	0.57776177	-0.523958	0.21799785	-0.08264086	-0.48611555	0.216289	0.6655416	0.43439755	-0.08907203	-0.26941252	-0.45583585
-0.17972118	-0.29861	0.15152104	0.22310242	0.24936622	-0.5401312	-0.54797065	0.30914673	-0.23228689	0.4045886	0.011094301	0.09068428	-0.79332215	-0.08033637	-0.32317406	-0.19429263	-0.12719277	-0.38025457	-0.28798297	0.034149118	-0.38472208	-0.4908845	-0.22501364	-0.48426002	0.2523922	0.090080336	0.75696725	-0.42932662	-0.08804937	-0.004726826
-0.6588998	-0.369322	0.45343783	0.2862235	-0.3732614	-0.2441347	-0.48258477	-0.1089462	-0.1934421	0.39313367	0.25148097	-0.15440564	-0.054262657	0.32711726	-0.8118875	0.17838112	-0.12242395	-0.4736453	0.37612733	0.33203712	-1.0789555	0.38150993	1.6030312	-0.17588791	0.69515514	-0.014148586	1.193411	1.883062	-0.9489978	0.4521751
-0.24769138	0.41218936	0.07889763	0.13034147	0.011459238	-0.59681004	-0.6912876	-0.1261133	0.250571	-0.3806347	0.5385014	0.1688507	-0.44792503	-0.07869953	-0.81704986	0.18275137	-0.58952844	0.0062591545	-0.32011655	0.01648085	0.004474656	0.44276714	0.007923838	0.30288315	0.14277214	0.13745719	-0.52278364	0.19760561	0.51786304	-0.15720142
